Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
70.11481476,255.7870483,-2908.874756,67.31771088,249.015152,-2890.19043,71.70275879,251.6945496,-2901.012207,68.96160889,263.4118347,-2936.641602,61.61835098,267.1225281,-2952.185791,67.14277649,266.1844177,-2944.454346
70.37233734,255.4638062,-2910.257324,67.80435181,248.269043,-2891.700439,72.04376984,251.1389771,-2902.507568,68.88214111,263.7631226,-2937.828857,61.36368561,267.8907471,-2953.169922,66.99848175,266.7033386,-2945.54248
70.45481873,255.2826996,-2911.467285,67.88536072,247.8315735,-2893.027832,72.03635407,250.8256378,-2903.815918,68.89901733,264.0360718,-2938.909424,61.33605194,268.4812317,-2954.125488,66.96798706,267.1039734,-2946.550537
70.49158478,254.9916229,-2912.631836,67.95139313,247.302124,-2894.29541,72.11553955,250.3959198,-2905.043213,,,,61.20487976,269.0243835,-2955.002197,66.8721695,267.4660645,-2947.495361
70.40503693,254.7521667,-2913.645752,67.96182251,246.7572174,-2895.405518,72.01184845,250.0007477,-2906.145264,,,,60.83870316,269.5788574,-2955.651611,66.54094696,267.8480835,-2948.241943
70.05989838,254.5565491,-2914.46167,67.57552338,246.4538269,-2896.283447,71.66320038,249.7139435,-2907.01001,,,,60.56494904,269.8443604,-2956.306641,66.30817413,267.9747925,-2948.930908
69.66509247,254.2636566,-2915.196289,66.99619293,246.1119537,-2897.0896,71.19663239,249.3467102,-2907.787109,67.93811035,264.4295044,-2942.170654,60.35272217,270.0203857,-2956.935303,66.06023407,267.9947815,-2949.596191
69.20869446,254.0550232,-2915.952881,66.42020416,245.845993,-2897.897217,70.68783569,249.0699463,-2908.581543,67.47718811,264.3859558,-2942.864258,59.93278885,270.1973572,-2957.564209,65.64415741,268.0275879,-2950.259033
68.74310303,253.8734283,-2916.760254,65.99229431,245.6486511,-2898.709717,70.19649506,248.8366241,-2909.414795,66.94719696,264.3456726,-2943.608398,59.38748169,270.3239136,-2958.225098,65.12837219,268.0411987,-2950.967041
68.17778778,253.745575,-2917.583496,65.46085358,245.5357361,-2899.520996,69.61690521,248.6869965,-2910.259277,66.38035584,264.2570801,-2944.400635,58.77371216,270.3635254,-2958.970215,64.54731751,267.9896545,-2951.741455
67.57159424,253.5884094,-2918.331543,64.89102936,245.4248352,-2900.249512,69.00098419,248.5139313,-2911.021729,65.76261139,264.1445923,-2945.127686,58.11785889,270.3672485,-2959.643555,63.89494705,267.9024048,-2952.466064
66.90615082,253.4572601,-2918.933838,64.19655609,245.4063263,-2900.802002,68.24942017,248.3809967,-2911.621094,65.12203217,263.9875488,-2945.728271,57.47446442,270.3223572,-2960.202881,63.26019287,267.760376,-2953.056396
66.12271118,253.3335266,-2919.346436,63.32226944,245.4394836,-2901.165039,67.41983032,248.2626801,-2912.015381,64.47090912,263.7906799,-2946.192383,56.89691925,270.2130127,-2960.655029,62.66003418,267.5522766,-2953.520508
65.29867554,253.2121277,-2919.601074,62.35774994,245.4934845,-2901.364746,66.50186157,248.1480103,-2912.249023,63.78302765,263.5812683,-2946.498047,56.31311417,270.1089172,-2960.95874,62.04108429,267.3405762,-2953.838135
64.44549561,253.0904694,-2919.693115,61.38127518,245.5491028,-2901.403076,65.49829102,248.0343323,-2912.335938,63.06482315,263.3840942,-2946.637451,55.72025299,270.0446472,-2961.087891,61.39664459,267.151062,-2953.988037
63.57408142,252.9722443,-2919.684082,60.3044014,245.6256104,-2901.356201,64.50217438,247.9247284,-2912.310791,62.37205505,263.1706848,-2946.689453,55.20872116,269.9762573,-2961.140625,60.81836319,266.9456482,-2954.047119
62.71874237,252.8306732,-2919.690674,59.27571869,245.674057,-2901.30957,63.54793167,247.7924194,-2912.29126,61.70589066,262.9248657,-2946.747314,54.741642,269.890625,-2961.204346,60.28654862,266.7181702,-2954.114502
61.7964325,252.7267914,-2919.7229,58.19604111,245.7525787,-2901.292969,62.4720726,247.7055664,-2912.313232,60.90472031,262.7349548,-2946.810547,54.10678864,269.8562012,-2961.255859,59.59529877,266.5407104,-2954.18335
60.73025513,252.735611,-2919.7146,57.04346085,245.9673004,-2901.221924,61.38378525,247.7245331,-2912.282471,59.91693115,262.6192932,-2946.853027,53.24178314,269.8688965,-2961.280762,58.68143463,266.4241028,-2954.23291
59.6050911,252.738327,-2919.705566,55.86866379,246.2245636,-2901.120605,60.13639832,247.7785645,-2912.24585,58.85889435,262.442627,-2946.905518,52.28504944,269.7876587,-2961.337158,57.6820488,266.2392273,-2954.305176
58.45307159,252.8018951,-2919.738525,54.60100174,246.6514893,-2901.050781,58.84779739,247.9240417,-2912.223633,57.80696487,262.1548767,-2947.06958,51.3654213,269.4845581,-2961.557373,56.69117355,265.8720093,-2954.508057
57.2494545,252.8305969,-2919.900391,53.39333725,247.1208191,-2901.071289,57.62277985,248.0814667,-2912.300781,56.71863937,261.7263794,-2947.391602,50.36537552,268.928894,-2961.98291,55.63214874,265.3199158,-2954.89624
56.12161255,252.8521576,-2920.23291,52.31534195,247.6021271,-2901.246338,56.4392128,248.2501221,-2912.541504,55.60322189,261.2062988,-2947.883057,49.26946259,268.2314148,-2962.585205,54.51457977,264.6620178,-2955.453125
55.06118012,252.8747864,-2920.632324,51.34274674,248.0543365,-2901.5,55.3745079,248.3981018,-2912.856689,54.45355606,260.7513123,-2948.415771,48.09896088,267.6149597,-2963.201172,53.34893417,264.0653381,-2956.047852
53.95816803,252.9112854,-2920.969727,50.30815506,248.5013886,-2901.722412,54.25033951,248.5774841,-2913.12207,53.27708054,260.329834,-2948.880127,46.92403412,267.0217896,-2963.732666,52.16308975,263.5061035,-2956.559326
52.82370758,252.9546051,-2921.161865,49.15130234,249.0106812,-2901.807617,53.05826569,248.7658844,-2913.23877,52.16429901,259.8673706,-2949.199219,45.87717819,266.3790588,-2964.162109,51.07590103,262.9096069,-2956.939209
