Number of frames: 2500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
2053,51.643898010,235.898330688,-2915.849121094,50.440643311,237.828186035,-2895.671875000,52.300193787,233.737930298,-2907.166259766,47.662544250,236.077621460,-2944.330810547,40.616710663,240.456832886,-2959.829589844,45.967197418,237.468933105,-2952.529052734,
2054,52.143493652,236.080108643,-2918.441650391,51.407871246,237.749710083,-2898.213134766,52.977596283,233.834945679,-2909.794921875,47.566440582,236.583862305,-2946.816406250,40.173202515,241.144973755,-2962.121337891,45.667190552,238.077636719,-2954.966796875,
2055,52.496311188,236.275131226,-2920.794921875,52.166000366,237.675430298,-2900.522460938,53.504768372,233.914093018,-2912.182861328,47.355033875,237.135955811,-2949.051757813,39.634174347,241.861282349,-2964.153076172,45.269954681,238.724105835,-2957.145507813,
2056,52.702033997,236.468017578,-2922.810302734,52.649681091,237.678344727,-2902.537109375,53.847320557,234.040069580,-2914.241943359,47.129436493,237.568710327,-2950.974853516,39.128051758,242.381622314,-2965.921630859,44.891910553,239.217422485,-2959.029052734,
2057,52.786861420,236.726547241,-2924.601806641,52.978530884,237.916656494,-2904.323242188,54.061992645,234.289947510,-2916.055908203,46.908500671,237.838577271,-2952.686767578,38.659194946,242.647781372,-2967.544189453,44.533901215,239.501052856,-2960.721679688,
2058,52.832576752,237.091644287,-2926.332763672,53.262145996,238.330459595,-2906.044189453,54.210556030,234.696380615,-2917.786376953,46.628028870,238.042098999,-2954.344726563,38.173072815,242.738952637,-2969.129638672,44.142524719,239.668624878,-2962.364501953,
2059,52.847232819,237.455429077,-2928.081054688,53.502906799,238.817367554,-2907.791259766,54.341354370,235.135543823,-2919.534179688,46.320697784,238.180511475,-2956.021240234,37.676612854,242.709472656,-2970.747802734,43.735309601,239.734420776,-2964.029296875,
2060,52.910339355,237.674453735,-2929.953125000,53.787982941,239.260620117,-2909.677978516,54.519973755,235.446990967,-2921.395019531,46.048618317,238.072113037,-2957.816894531,37.221542358,242.389419556,-2972.489990234,43.372493744,239.521713257,-2965.812011719,
2061,53.109310150,237.525161743,-2932.028564453,54.271644592,239.359603882,-2911.767089844,54.830711365,235.403701782,-2923.462158203,45.899440765,237.573272705,-2959.792724609,36.862636566,241.712127686,-2974.411376953,43.108386993,238.935241699,-2967.778808594,
2062,53.500705719,236.893249512,-2934.300048828,55.016181946,238.905303955,-2914.065673828,55.346523285,234.843292236,-2925.742187500,45.849330902,236.706680298,-2961.937744141,36.600448608,240.732498169,-2976.460693359,42.940040588,238.003982544,-2969.900146484,
2063,54.013896942,235.874511719,-2936.653808594,55.912513733,238.050827026,-2916.446533203,55.979499817,233.879714966,-2928.112792969,45.918258667,235.554397583,-2964.137939453,36.438007355,239.561843872,-2978.556152344,42.846290588,236.830490112,-2972.072021484,
2064,54.573364258,234.769577026,-2938.968017578,56.842815399,237.022308350,-2918.794433594,56.656688690,232.815582275,-2930.450195313,46.024581909,234.416427612,-2966.291503906,36.317241669,238.460067749,-2980.590332031,42.796157837,235.690460205,-2974.193603516,
2065,55.044784546,233.965423584,-2941.200683594,57.631324768,236.322448730,-2921.059570313,57.239852905,232.038864136,-2932.710693359,46.069572449,233.533340454,-2968.382568359,36.186069489,237.567825317,-2982.562744141,42.728290558,234.791976929,-2976.251464844,
2066,55.414356232,233.656982422,-2943.431884766,58.264015198,236.181594849,-2923.333496094,57.721702576,231.805969238,-2934.945556641,46.077816010,232.974243164,-2970.462158203,36.006782532,236.892745972,-2984.562988281,42.611656189,234.170867920,-2978.307861328,
2067,55.729194641,233.776184082,-2945.733642578,58.835453033,236.549423218,-2925.692382813,58.155265808,232.029968262,-2937.257568359,46.039848328,232.718353271,-2972.623779297,35.780193329,236.434402466,-2986.647949219,42.464778900,233.814102173,-2980.444824219,
2068,56.052211761,234.093063354,-2948.166015625,59.430553436,237.090972900,-2928.192382813,58.608345032,232.447631836,-2939.705078125,45.964172363,232.718658447,-2974.902587891,35.510074615,236.236129761,-2988.813232422,42.302833557,233.707290649,-2982.684082031,
2069,56.390937805,234.459945679,-2950.645019531,60.059478760,237.565719604,-2930.727050781,59.080566406,232.859069824,-2942.210449219,45.888610840,232.902435303,-2977.210937500,35.221229553,236.307708740,-2990.986328125,42.119281769,233.841995239,-2984.944580078,
2070,56.777851105,234.826828003,-2953.019775391,60.727790833,237.938766479,-2933.138916016,59.590805054,233.247009277,-2944.615966797,45.865913391,233.207168579,-2979.405761719,35.006389618,236.551635742,-2993.038818359,41.987815857,234.128829956,-2987.088378906,
2071,57.154903412,235.215744019,-2955.107666016,61.347774506,238.330734253,-2935.279052734,60.088043213,233.640319824,-2946.749511719,46.088085175,233.153182983,-2981.199462891,34.921508789,236.840316772,-2994.871582031,41.979331970,234.454269409,-2989.006103516,
2072,57.544746399,235.670471191,-2956.881835938,61.846099854,238.832290649,-2937.093750000,60.545497894,234.121093750,-2948.552490234,46.280303955,233.531951904,-2982.894042969,34.167919159,237.773834229,-2994.015869141,42.107578278,234.797424316,-2990.676757813,
2073,57.868804932,236.244812012,-2958.596679688,62.234542847,239.563949585,-2938.848144531,60.916461945,234.789901733,-2950.277343750,46.490955353,233.888061523,-2984.532470703,34.252735138,237.971054077,-2995.606201172,42.247898102,235.085983276,-2992.313232422,
2074,58.164299011,236.940353394,-2960.621582031,62.645950317,240.460479736,-2940.933837891,61.288711548,235.578887939,-2952.302246094,46.545310974,234.251586914,-2986.423339844,34.185214996,238.135482788,-2997.464111328,42.238048553,235.354858398,-2994.175537109,
2075,58.459053040,237.565124512,-2962.915039063,63.173851013,241.223175049,-2943.292968750,61.700965881,236.249130249,-2954.612304688,46.476116180,234.705001831,-2988.521972656,33.948749542,238.460449219,-2999.423095703,42.089855194,235.713226318,-2996.222167969,
2076,58.780254364,238.002105713,-2965.185058594,63.764827728,241.713516235,-2945.648925781,62.147735596,236.691162109,-2956.925781250,46.413681030,235.138900757,-2990.601806641,33.696743011,238.877243042,-3001.309326172,41.937332153,236.108657837,-2998.244140625,
2077,59.115089417,238.363296509,-2967.205566406,64.355743408,242.064178467,-2947.713378906,62.567962646,237.052474976,-2958.982177734,46.420982361,235.522689819,-2992.465332031,33.554355621,239.281799316,-3002.971679688,41.877891541,236.486984253,-3000.054443359,
2078,59.441070557,238.779571533,-2968.829589844,64.864425659,242.447586060,-2949.366210938,62.953594208,237.471649170,-2960.640625000,46.527774811,235.924896240,-2993.978515625,33.562889099,239.720367432,-3004.394287109,41.912185669,236.930160522,-3001.535400391,
2079,59.733112335,239.333007813,-2970.009765625,65.264350891,242.979293823,-2950.549316406,63.291366577,238.025390625,-2961.838623047,46.711952209,236.474868774,-2995.102783203,33.695316315,240.268966675,-3005.498291016,42.060749054,237.502426147,-3002.639648438,
2080,59.996810913,240.001953125,-2970.767089844,65.487892151,243.648117065,-2951.310302734,63.556064606,238.701370239,-2962.603271484,46.987178802,237.142959595,-2995.869384766,33.943023682,240.899414063,-3006.268798828,42.316223145,238.162887573,-3003.407226563,
2081,60.140621185,240.725143433,-2971.406005859,65.598274231,244.407913208,-2951.960205078,63.714050293,239.449798584,-2963.258789063,47.172138214,237.778228760,-2996.537353516,34.112937927,241.426162720,-3006.960693359,42.497631073,238.757949829,-3004.079833984,
2082,60.209388733,241.402374268,-2972.221191406,65.740692139,245.072494507,-2952.789306641,63.824634552,240.130050659,-2964.075683594,47.145500183,238.398391724,-2997.291992188,34.021728516,241.971527100,-3007.656250000,42.449302673,239.350280762,-3004.810302734,
2083,60.239845276,241.951171875,-2973.010742188,65.840629578,245.635971069,-2953.603027344,63.900047302,240.675292969,-2964.880859375,47.026103973,238.947814941,-2998.002929688,33.821704865,242.485397339,-3008.270751953,42.291648865,239.888580322,-3005.488525391,
2084,60.242668152,242.372619629,-2973.504150391,65.895523071,246.101165771,-2954.120361328,63.935798645,241.110702515,-2965.391601563,46.982959747,239.307388306,-2998.467285156,33.736755371,242.770645142,-3008.692871094,42.233547211,240.200958252,-3005.940673828,
2085,60.289424896,242.567443848,-2973.673828125,65.940834045,246.332443237,-2954.286865234,63.976039886,241.332778931,-2965.554199219,47.057903290,239.419586182,-2998.645263672,33.813098907,242.836776733,-3008.882324219,42.313632965,240.287124634,-3006.128662109,
2086,60.391178131,242.486923218,-2973.603759766,66.041526794,246.256896973,-2954.202880859,64.067817688,241.253158569,-2965.472412109,47.198680878,239.344833374,-2998.600341797,33.978324890,242.752426147,-3008.880126953,42.477909088,240.210525513,-3006.089843750,
2087,60.534999847,242.193969727,-2973.285644531,66.163467407,245.922286987,-2953.871093750,64.196884155,240.930160522,-2965.153564453,47.419906616,239.128143311,-2998.325195313,34.226814270,242.600189209,-3008.633056641,42.701354980,240.039764404,-3005.822021484,
2088,60.709236145,241.781112671,-2972.683349609,66.252792358,245.442565918,-2953.218994141,64.309974670,240.496292114,-2964.529052734,47.699558258,238.822036743,-2997.786865234,34.566608429,242.380935669,-3008.120605469,43.021091461,239.765426636,-3005.300537109,
2089,60.844795227,241.330291748,-2971.770263672,66.280693054,244.900497437,-2952.250000000,64.388710022,240.031616211,-2963.599121094,48.041744232,238.455978394,-2996.976074219,34.993659973,242.079681396,-3007.406738281,43.384437561,239.440505981,-3004.526611328,
2090,60.956020355,240.862380981,-2970.724365234,66.247909546,244.339996338,-2951.149169922,64.427665710,239.534622192,-2962.534179688,48.346050262,238.083023071,-2996.039550781,35.399726868,241.770584106,-3006.552978516,43.728649139,239.100067139,-3003.625488281,
2091,60.980548859,240.288269043,-2969.706054688,66.160675049,243.640289307,-2950.092285156,64.412261963,238.890609741,-2961.499023438,48.505443573,237.686798096,-2995.107177734,35.649978638,241.483154297,-3005.672363281,43.945060730,238.762466431,-3002.713867188,
2092,60.993114471,239.552612305,-2968.742187500,66.125701904,242.684112549,-2949.084716797,64.405357361,238.061584473,-2960.543212891,48.583427429,237.236267090,-2994.196533203,35.769302368,241.197357178,-3004.774169922,44.040893555,238.411437988,-3001.804443359,
2093,60.999790192,238.767745972,-2967.754882813,66.029296875,241.809738159,-2948.087646484,64.377639771,237.197799683,-2959.550781250,48.667896271,236.644866943,-2993.258544922,35.904407501,240.734664917,-3003.824951172,44.161533356,237.882400513,-3000.866699219,
2094,61.022838593,237.894866943,-2966.634765625,65.944602966,240.847396851,-2946.945312500,64.338645935,236.297973633,-2958.420166016,48.783302307,235.941757202,-2992.214599609,36.107677460,240.095840454,-3002.805664063,44.338535309,237.180572510,-2999.836914063,
2095,61.060825348,236.935211182,-2965.339355469,65.884170532,239.788482666,-2945.609375000,64.315612793,235.317489624,-2957.101074219,48.964805603,235.116180420,-2990.986572266,36.396499634,239.390457153,-3001.638427734,44.584541321,236.404693604,-2998.633300781,
2096,61.113880157,235.925979614,-2963.727539063,65.742835999,238.703308105,-2943.978027344,64.298019409,234.247070313,-2955.478027344,49.221595764,234.249099731,-2989.480224609,36.771312714,238.689407349,-3000.226074219,44.892356873,235.637344360,-2997.152587891,
2097,61.148136139,234.885131836,-2961.628173828,65.543754578,237.523437500,-2941.819091797,64.230064392,233.132507324,-2953.354492188,49.536201477,233.442535400,-2987.529296875,37.286495209,238.030563354,-2998.389404297,45.312797546,234.907302856,-2995.237304688,
2098,61.116352081,233.859466553,-2958.853271484,65.189857483,236.308441162,-2938.968261719,64.039382935,232.010009766,-2950.541748047,49.985431671,232.681335449,-2984.978271484,37.988555908,237.426910400,-2995.991943359,45.893268585,234.216415405,-2992.740722656,
2099,60.928897858,232.889526367,-2955.269775391,64.511688232,235.205154419,-2935.282714844,63.619949341,230.965942383,-2946.910156250,50.508445740,232.009399414,-2981.705810547,38.888572693,236.879821777,-2992.973876953,46.639068604,233.570632935,-2989.554931641,
2100,60.594573975,232.157135010,-2950.942138672,63.471981049,234.467483521,-2930.865722656,62.980922699,230.223937988,-2942.500976563,51.014511108,231.654922485,-2977.946533203,40.042892456,236.172134399,-2989.411621094,47.583560944,232.859436035,-2985.731933594,
2101,60.139335632,231.492691040,-2946.143310547,62.146484375,233.980895996,-2925.995849609,62.174926758,229.640396118,-2937.600097656,51.784126282,230.740432739,-2973.559082031,42.229576111,234.498809814,-2987.947998047,48.692665100,231.872116089,-2981.483886719,
2102,59.679313660,230.666900635,-2941.168457031,60.724792480,233.405364990,-2921.004882813,61.339561462,228.899108887,-2932.526611328,52.599235535,229.599121094,-2968.960449219,43.708534241,233.169494629,-2983.784423828,49.888423920,230.618606567,-2977.016845703,
2103,59.262790680,229.530639648,-2936.214111328,59.368347168,232.494796753,-2916.072998047,60.537464142,227.834259033,-2927.484619141,53.489479065,228.139541626,-2964.306640625,45.298759460,231.539321899,-2979.540771484,51.165508270,229.047241211,-2972.470947266,
2104,58.853332520,228.032546997,-2931.315429688,58.017078400,231.311920166,-2911.260253906,59.732242584,226.454315186,-2922.520019531,54.334693909,226.344360352,-2959.645263672,46.908325195,229.570373535,-2975.253662109,52.454032898,227.125396729,-2967.889648438,
2105,58.324966431,226.322814941,-2926.322998047,56.572879791,229.890274048,-2906.390136719,58.773010254,224.828109741,-2917.484863281,55.090805054,224.340042114,-2954.824462891,48.471817017,227.451400757,-2970.785400391,53.640911102,225.015838623,-2963.143554688,
2106,57.481014252,224.655029297,-2921.007324219,54.721473694,228.550964355,-2901.263671875,57.459529877,223.298324585,-2912.166015625,55.710071564,222.317245483,-2949.626953125,50.012889862,225.317687988,-2965.944091797,54.748252869,222.885772705,-2958.012207031,
2107,56.240379333,223.299575806,-2915.387451172,52.372165680,227.677688599,-2895.924804688,55.674766541,222.116287231,-2906.554931641,56.114875793,220.334899902,-2944.010253906,51.466579437,223.075012207,-2960.687500000,55.680973053,220.741683960,-2952.457763672,
2108,54.587837219,222.329360962,-2909.659912109,49.513568878,227.418670654,-2890.637939453,53.441669464,221.405044556,-2900.883300781,56.220630646,218.439285278,-2938.134765625,52.670558929,220.752716064,-2955.155029297,56.345493317,218.610137939,-2946.617187500,
2109,52.605106354,221.688690186,-2904.109619141,46.418586731,227.521163940,-2885.602050781,50.812213898,221.522506714,-2895.569335938,56.190650940,217.144149780,-2932.168701172,53.502189636,218.634948730,-2949.552734375,56.611511230,216.702758789,-2940.759033203,
2110,50.363613129,221.451965332,-2898.870117188,43.192531586,227.794662476,-2880.911865234,48.097942352,221.451782227,-2890.448730469,55.522201538,216.021743774,-2926.549316406,53.887100220,217.018554688,-2944.091064453,56.511764526,215.298461914,-2935.086181641,
2111,48.181343079,221.618637085,-2894.231201172,39.956020355,228.300506592,-2876.720214844,45.305278778,221.675460815,-2885.848388672,54.605438232,215.308532715,-2921.347900391,53.966949463,215.813552856,-2938.961181641,56.114578247,214.275863647,-2929.811523438,
2112,45.898994446,221.991928101,-2890.253906250,36.867393494,229.175659180,-2873.318115234,42.913814545,222.567382813,-2881.894287109,53.586498260,214.884963989,-2916.833740234,53.834659576,214.850418091,-2934.463867188,55.233219147,214.059967041,-2925.408203125,
2113,44.007675171,222.650741577,-2887.272705078,34.372600555,230.328384399,-2870.876464844,40.722923279,223.484313965,-2879.042724609,52.625423431,214.690246582,-2913.309082031,53.579589844,214.073318481,-2930.912353516,54.596885681,213.614562988,-2921.788330078,
